ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1734685200,95473.74,95738.79,94682.27,94811.85,4514.51169,0.0,0.0,0.0,0.0,0.0
1734688800,94811.85,95114.71,94000.0,94359.53,4759.81141,0.0,0.0,0.0,0.0,0.0
1734692400,94359.54,94749.92,92612.1,92723.98,6297.21711,0.0,0.0,0.0,0.0,0.0
1734696000,92723.99,94244.0,92232.54,93941.75,5424.78009,0.0,0.0,0.0,0.0,0.0
1734699600,93941.74,95803.57,93581.32,95204.0,4179.24629,0.0,0.0,0.0,0.0,0.0
1734703200,95204.0,96235.29,94745.87,95627.99,3245.11909,0.0,0.0,0.0,0.0,0.0
1734706800,95628.0,97572.0,95608.01,96991.62,3494.16219,0.0,0.0,0.0,0.0,0.0
1734710400,96991.63,97700.0,96300.0,96727.99,2894.1009,0.0,0.0,0.0,0.0,0.0
1734714000,96728.0,97375.45,96427.0,97206.59,1735.72497,0.0,0.0,0.0,0.0,0.0
1734717600,97206.6,97308.39,96602.69,96993.58,1216.44814,0.0,0.0,0.0,0.0,0.0
1734721200,96992.26,97748.0,96840.0,97116.0,1339.74895,0.0,0.0,0.0,0.0,0.0
1734724800,97116.0,97232.0,96422.06,96451.88,1354.12601,0.0,0.0,0.0,0.0,0.0
1734728400,96451.88,96647.36,95393.84,96623.29,1604.6054,0.0,0.0,0.0,0.0,0.0
1734732000,96623.29,97513.0,96451.03,97463.93,978.34197,0.0,0.0,0.0,0.0,0.0
1734735600,97463.93,97816.44,97389.38,97805.44,825.11297,0.0,0.0,0.0,0.0,0.0
1734739200,97805.44,97813.59,97216.32,97525.77,941.26945,0.0,0.0,0.0,0.0,0.0
1734742800,97525.77,97668.68,97198.76,97357.23,939.899,0.0,0.0,0.0,0.0,0.0
1734746400,97357.23,97610.54,97188.09,97396.0,507.91033,0.0,0.0,0.0,0.0,0.0
1734750000,97396.0,97487.47,97244.0,97487.46,489.58985,0.0,0.0,0.0,0.0,0.0
1734753600,97487.47,97643.0,97378.5,97588.0,424.52783,0.0,0.0,0.0,0.0,0.0
1734757200,97588.0,98692.0,97541.06,98691.98,1167.51919,0.0,0.0,0.0,0.0,0.0
1734760800,98691.98,98837.49,98318.6,98726.76,1768.19966,0.0,0.0,0.0,0.0,0.0
1734764400,98726.76,99540.61,98500.0,99040.0,2107.7034,0.0,0.0,0.0,0.0,0.0
1734768000,99040.0,99187.95,98438.01,98650.0,1024.17691,0.0,0.0,0.0,0.0,0.0
1734771600,98650.0,98686.77,98296.01,98565.82,668.62346,0.0,0.0,0.0,0.0,0.0
1734775200,98565.82,98649.9,98043.12,98131.22,904.66058,0.0,0.0,0.0,0.0,0.0
1734778800,98131.22,98424.77,97800.0,98262.08,836.65859,0.0,0.0,0.0,0.0,0.0
1734782400,98262.08,98283.95,97105.26,97131.99,1762.27838,0.0,0.0,0.0,0.0,0.0
1734786000,97132.0,97500.48,96398.39,97344.54,2544.04817,0.0,0.0,0.0,0.0,0.0
1734789600,97344.02,97755.35,97069.4,97083.11,968.11701,0.0,0.0,0.0,0.0,0.0
1734793200,97083.11,97719.86,97070.28,97527.97,655.66124,0.0,0.0,0.0,0.0,0.0
1734796800,97527.96,97718.8,96951.41,97292.0,1007.90405,0.0,0.0,0.0,0.0,0.0
1734800400,97292.0,97695.8,97035.58,97595.28,805.82908,0.0,0.0,0.0,0.0,0.0
1734804000,97595.29,97723.18,97287.87,97400.01,378.3964,0.0,0.0,0.0,0.0,0.0
1734807600,97400.01,97436.69,96819.36,97269.03,741.60788,0.0,0.0,0.0,0.0,0.0
1734811200,97269.03,98057.51,97224.83,97456.91,882.07806,0.0,0.0,0.0,0.0,0.0
1734814800,97456.92,97577.99,96539.91,96892.0,703.06094,0.0,0.0,0.0,0.0,0.0
1734818400,96892.0,97399.99,96624.0,97147.46,879.19206,0.0,0.0,0.0,0.0,0.0
1734822000,97147.46,97313.26,96900.0,97291.99,374.62991,0.0,0.0,0.0,0.0,0.0
1734825600,97292.0,97448.08,97052.0,97253.01,422.37636,0.0,0.0,0.0,0.0,0.0
1734829200,97253.01,97432.69,96720.0,97060.01,447.72923,0.0,0.0,0.0,0.0,0.0
1734832800,97060.0,97236.18,96613.18,96719.99,371.81103,0.0,0.0,0.0,0.0,0.0
1734836400,96719.99,97320.0,96549.37,96994.37,606.61122,0.0,0.0,0.0,0.0,0.0
1734840000,96994.37,97071.97,96072.0,96076.01,713.4718,0.0,0.0,0.0,0.0,0.0
1734843600,96076.01,96409.64,95890.28,96156.19,1122.09453,0.0,0.0,0.0,0.0,0.0
1734847200,96156.19,96749.99,96112.0,96739.99,591.16867,0.0,0.0,0.0,0.0,0.0
1734850800,96740.0,96847.99,96080.0,96210.24,554.68137,0.0,0.0,0.0,0.0,0.0
1734854400,96210.25,96689.55,96196.85,96534.5,503.87812,0.0,0.0,0.0,0.0,0.0
1734858000,96534.51,97256.02,96333.5,96940.27,777.26357,0.0,0.0,0.0,0.0,0.0
1734861600,96940.27,97351.57,96852.0,97009.03,522.54613,0.0,0.0,0.0,0.0,0.0
1734865200,97009.03,97334.25,96988.0,97101.28,381.30098,0.0,0.0,0.0,0.0,0.0
1734868800,97101.29,97300.0,96836.36,96987.61,442.59499,0.0,0.0,0.0,0.0,0.0
1734872400,96987.61,97250.0,96850.0,96976.0,512.0706,0.0,0.0,0.0,0.0,0.0
1734876000,96976.0,97044.02,95254.77,95363.44,2055.07585,0.0,0.0,0.0,0.0,0.0
1734879600,95363.44,95660.8,95109.13,95377.72,1435.1653,0.0,0.0,0.0,0.0,0.0
1734883200,95377.71,95888.09,95200.0,95715.09,972.83507,0.0,0.0,0.0,0.0,0.0
1734886800,95715.09,95854.54,95457.62,95612.19,554.90428,0.0,0.0,0.0,0.0,0.0
1734890400,95612.18,96444.45,95371.96,95955.22,987.27141,0.0,0.0,0.0,0.0,0.0
1734894000,95955.23,96152.0,94700.0,94836.55,1395.29769,0.0,0.0,0.0,0.0,0.0
1734897600,94836.55,95624.0,94424.0,95592.49,1089.42566,0.0,0.0,0.0,0.0,0.0
1734901200,95592.49,95740.0,95069.03,95203.11,734.29415,0.0,0.0,0.0,0.0,0.0
1734904800,95203.1,95640.0,94250.35,95547.41,1382.4143,0.0,0.0,0.0,0.0,0.0
1734908400,95547.42,95824.0,95024.0,95186.27,777.54805,0.0,0.0,0.0,0.0,0.0
1734912000,95186.28,95410.77,94333.33,94390.84,1150.62099,0.0,0.0,0.0,0.0,0.0
1734915600,94390.83,95130.01,93771.37,94449.99,1808.05684,0.0,0.0,0.0,0.0,0.0
1734919200,94450.0,94786.45,93700.42,94723.96,1620.88771,0.0,0.0,0.0,0.0,0.0
1734922800,94723.96,96043.99,94610.76,96025.15,1448.87686,0.0,0.0,0.0,0.0,0.0
1734926400,96025.15,96509.98,95644.0,95832.03,912.1742,0.0,0.0,0.0,0.0,0.0
1734930000,95832.02,95961.53,95352.21,95608.02,1320.33706,0.0,0.0,0.0,0.0,0.0
1734933600,95608.01,95650.76,94705.07,94824.83,941.38747,0.0,0.0,0.0,0.0,0.0
1734937200,94824.83,95579.62,94824.83,95404.01,745.23607,0.0,0.0,0.0,0.0,0.0
1734940800,95404.01,95554.88,95036.77,95503.87,612.57094,0.0,0.0,0.0,0.0,0.0
1734944400,95503.87,96167.98,95493.22,96013.72,893.03527,0.0,0.0,0.0,0.0,0.0
1734948000,96013.72,96445.17,95962.26,96392.39,943.52748,0.0,0.0,0.0,0.0,0.0
1734951600,96392.4,96538.92,95819.79,95932.42,571.71903,0.0,0.0,0.0,0.0,0.0
1734955200,95932.41,96423.0,95864.8,96305.0,862.92265,0.0,0.0,0.0,0.0,0.0
1734958800,96305.0,96350.0,94832.93,94924.34,1162.5376,0.0,0.0,0.0,0.0,0.0
1734962400,94924.35,95621.54,93700.01,94389.67,3351.51629,0.0,0.0,0.0,0.0,0.0
1734966000,94389.67,94430.89,93107.52,93250.37,2940.01344,0.0,0.0,0.0,0.0,0.0
1734969600,93250.38,94260.0,92928.82,93980.61,2356.01885,0.0,0.0,0.0,0.0,0.0
1734973200,93980.61,94135.47,93206.79,93364.26,1328.46895,0.0,0.0,0.0,0.0,0.0
1734976800,93364.26,93747.66,92690.0,92758.55,1297.92664,0.0,0.0,0.0,0.0,0.0
1734980400,92758.54,93710.03,92702.0,93044.79,1253.88219,0.0,0.0,0.0,0.0,0.0
1734984000,93044.79,93530.01,92520.0,93186.34,1794.60092,0.0,0.0,0.0,0.0,0.0
1734987600,93186.34,94305.61,93181.83,93964.01,1407.12075,0.0,0.0,0.0,0.0,0.0
1734991200,93964.01,95191.81,93911.5,95191.81,1019.60575,0.0,0.0,0.0,0.0,0.0
1734994800,95191.8,95509.09,94683.81,94881.47,1067.72308,0.0,0.0,0.0,0.0,0.0
1734998400,94881.47,94881.47,94131.11,94550.22,955.84079,0.0,0.0,0.0,0.0,0.0
1735002000,94550.23,94672.0,94036.0,94123.43,567.58156,0.0,0.0,0.0,0.0,0.0
1735005600,94123.43,94320.0,93569.02,93961.45,879.60295,0.0,0.0,0.0,0.0,0.0
1735009200,93961.45,94400.0,93810.02,94348.75,732.7987,0.0,0.0,0.0,0.0,0.0
1735012800,94348.75,94416.0,94052.7,94412.3,546.31234,0.0,0.0,0.0,0.0,0.0
1735016400,94412.3,94653.45,94311.55,94606.06,412.67676,0.0,0.0,0.0,0.0,0.0
1735020000,94606.06,94606.07,93830.47,93918.99,591.5778,0.0,0.0,0.0,0.0,0.0
1735023600,93918.99,94313.61,93810.45,94233.19,448.92608,0.0,0.0,0.0,0.0,0.0
1735027200,94233.2,94635.7,94125.42,94495.77,633.45604,0.0,0.0,0.0,0.0,0.0
1735030800,94495.77,94530.42,93952.0,94068.01,446.78916,0.0,0.0,0.0,0.0,0.0
1735034400,94068.01,94194.07,93840.0,93972.01,389.62902,0.0,0.0,0.0,0.0,0.0
1735038000,93972.01,94425.7,93934.69,94398.6,466.22641,0.0,0.0,0.0,0.0,0.0
1735041600,94398.6,94410.39,94075.1,94304.32,421.20785,0.0,0.0,0.0,0.0,0.0
1735045200,94305.84,96094.0,94289.24,96085.02,1620.10206,0.0,0.0,0.0,0.0,0.0
1735048800,96085.02,97498.64,95864.5,97465.06,2637.73752,0.0,0.0,0.0,0.0,0.0
1735052400,97465.06,98300.0,97235.55,98300.0,2291.31734,0.0,0.0,0.0,0.0,0.0
1735056000,98299.99,98666.0,97964.0,98496.23,2172.24903,0.0,0.0,0.0,0.0,0.0
1735059600,98496.23,99030.72,98325.78,98797.47,1789.42098,0.0,0.0,0.0,0.0,0.0
1735063200,98797.47,99487.99,98418.16,98618.66,1479.28279,0.0,0.0,0.0,0.0,0.0
1735066800,98618.66,98743.52,97546.57,97581.09,1005.96025,0.0,0.0,0.0,0.0,0.0
1735070400,97581.1,98056.27,97250.0,97298.01,1248.65596,0.0,0.0,0.0,0.0,0.0
1735074000,97298.02,98462.28,97277.9,98397.96,791.97528,0.0,0.0,0.0,0.0,0.0
1735077600,98397.95,99068.9,98355.43,98777.11,751.43045,0.0,0.0,0.0,0.0,0.0
1735081200,98777.1,99019.1,98492.67,98663.58,393.46776,0.0,0.0,0.0,0.0,0.0
1735084800,98663.58,98878.44,98393.6,98418.42,715.4247,0.0,0.0,0.0,0.0,0.0
1735088400,98418.42,98597.6,97901.08,97983.18,598.005,0.0,0.0,0.0,0.0,0.0
1735092000,97983.17,98353.99,97725.27,98131.07,593.82651,0.0,0.0,0.0,0.0,0.0
1735095600,98131.07,98280.02,97930.53,98029.48,439.76979,0.0,0.0,0.0,0.0,0.0
1735099200,98029.49,98354.39,97875.91,98236.01,336.98364,0.0,0.0,0.0,0.0,0.0
1735102800,98236.01,98360.65,98159.09,98279.28,255.48309,0.0,0.0,0.0,0.0,0.0
1735106400,98279.28,98581.9,97844.18,97884.38,454.7094,0.0,0.0,0.0,0.0,0.0
1735110000,97884.39,98366.79,97873.49,98084.33,407.46219,0.0,0.0,0.0,0.0,0.0
1735113600,98084.33,98271.76,97926.99,98069.71,389.9017,0.0,0.0,0.0,0.0,0.0
1735117200,98069.72,98265.07,98007.69,98189.54,332.61032,0.0,0.0,0.0,0.0,0.0
1735120800,98189.55,99349.31,98145.75,98457.0,1287.95699,0.0,0.0,0.0,0.0,0.0
1735124400,98456.99,98866.77,97773.83,97907.61,1015.89784,0.0,0.0,0.0,0.0,0.0
1735128000,97907.61,98610.11,97632.02,98176.03,1309.0598,0.0,0.0,0.0,0.0,0.0
1735131600,98176.02,98609.89,98131.85,98462.56,455.54429,0.0,0.0,0.0,0.0,0.0
1735135200,98462.57,98832.89,98257.32,98710.0,550.83181,0.0,0.0,0.0,0.0,0.0
1735138800,98710.0,98724.0,98202.43,98519.98,527.91917,0.0,0.0,0.0,0.0,0.0
1735142400,98519.99,98696.4,98134.4,98425.51,508.99836,0.0,0.0,0.0,0.0,0.0
1735146000,98425.5,98659.0,98185.21,98570.82,344.11537,0.0,0.0,0.0,0.0,0.0
1735149600,98570.82,98978.18,98544.22,98756.26,567.60019,0.0,0.0,0.0,0.0,0.0
1735153200,98756.26,99299.99,98734.66,99018.52,674.13162,0.0,0.0,0.0,0.0,0.0
1735156800,99018.52,99400.0,98870.95,99144.62,542.46107,0.0,0.0,0.0,0.0,0.0
1735160400,99144.62,99555.0,98384.61,98506.36,873.33545,0.0,0.0,0.0,0.0,0.0
1735164000,98506.37,99100.0,98434.78,98811.16,466.6863,0.0,0.0,0.0,0.0,0.0
1735167600,98811.16,99569.15,98811.16,99429.6,825.4505,0.0,0.0,0.0,0.0,0.0
1735171200,99429.61,99963.7,98955.77,99028.66,1112.66226,0.0,0.0,0.0,0.0,0.0
1735174800,99028.66,99250.0,98590.0,99057.01,842.68396,0.0,0.0,0.0,0.0,0.0
1735178400,99057.02,99194.21,98468.26,98750.34,755.75962,0.0,0.0,0.0,0.0,0.0
1735182000,98750.34,99167.12,98576.77,98995.17,627.92857,0.0,0.0,0.0,0.0,0.0
1735185600,98995.18,98995.18,98255.0,98300.0,629.92754,0.0,0.0,0.0,0.0,0.0
1735189200,98300.0,98460.0,98076.58,98375.01,634.59553,0.0,0.0,0.0,0.0,0.0
1735192800,98375.01,98484.0,98023.1,98121.2,471.41543,0.0,0.0,0.0,0.0,0.0
1735196400,98121.21,98292.0,97711.17,97719.99,802.99524,0.0,0.0,0.0,0.0,0.0
1735200000,97719.99,97772.13,95616.18,95878.56,3318.24181,0.0,0.0,0.0,0.0,0.0
1735203600,95878.56,95978.52,95420.26,95439.25,1084.30994,0.0,0.0,0.0,0.0,0.0
1735207200,95439.4,95777.4,95199.14,95500.02,836.54692,0.0,0.0,0.0,0.0,0.0
1735210800,95500.02,96035.5,95469.53,95695.81,817.15898,0.0,0.0,0.0,0.0,0.0
1735214400,95695.81,95880.6,95462.57,95680.71,526.11877,0.0,0.0,0.0,0.0,0.0
1735218000,95680.71,95772.9,95288.0,95704.44,919.98638,0.0,0.0,0.0,0.0,0.0
1735221600,95704.45,96280.25,95234.93,95449.36,1656.27872,0.0,0.0,0.0,0.0,0.0
1735225200,95449.36,96216.91,95270.0,96042.88,1165.18448,0.0,0.0,0.0,0.0,0.0
1735228800,96042.89,96621.95,95816.86,96519.47,1018.76508,0.0,0.0,0.0,0.0,0.0
1735232400,96519.47,96547.99,95680.0,95824.27,772.56303,0.0,0.0,0.0,0.0,0.0
1735236000,95824.27,95986.4,95458.66,95743.44,530.9501,0.0,0.0,0.0,0.0,0.0
1735239600,95743.44,96198.58,95444.44,96102.25,569.90971,0.0,0.0,0.0,0.0,0.0
1735243200,96102.24,96114.46,95400.0,95589.6,630.68028,0.0,0.0,0.0,0.0,0.0
1735246800,95589.6,95933.74,95302.0,95812.63,597.64881,0.0,0.0,0.0,0.0,0.0
1735250400,95812.63,95963.86,95625.0,95821.92,326.30061,0.0,0.0,0.0,0.0,0.0
1735254000,95821.92,95887.99,95372.32,95791.6,543.7555,0.0,0.0,0.0,0.0,0.0
1735257600,95791.6,95930.39,95401.03,95794.56,627.70553,0.0,0.0,0.0,0.0,0.0
1735261200,95794.55,96250.0,95575.07,95917.03,726.33893,0.0,0.0,0.0,0.0,0.0
1735264800,95917.02,96443.68,95718.75,96073.77,973.05088,0.0,0.0,0.0,0.0,0.0
1735268400,96073.77,96443.0,95982.51,96417.84,608.14876,0.0,0.0,0.0,0.0,0.0
1735272000,96417.84,96595.98,96229.39,96300.0,892.67108,0.0,0.0,0.0,0.0,0.0
1735275600,96300.01,96333.77,96001.0,96238.89,623.74969,0.0,0.0,0.0,0.0,0.0
1735279200,96238.89,96594.44,96107.28,96594.16,389.55148,0.0,0.0,0.0,0.0,0.0
1735282800,96594.17,96604.24,94646.03,95104.76,2694.55677,0.0,0.0,0.0,0.0,0.0
1735286400,95104.76,96395.0,95104.76,95724.02,1419.07808,0.0,0.0,0.0,0.0,0.0
1735290000,95724.01,97544.58,95674.0,96774.13,2345.4349,0.0,0.0,0.0,0.0,0.0
1735293600,96774.14,97029.25,96195.2,96605.46,732.07575,0.0,0.0,0.0,0.0,0.0
1735297200,96605.46,96953.71,96377.77,96952.38,466.91984,0.0,0.0,0.0,0.0,0.0
1735300800,96952.38,97035.8,96617.64,96686.75,616.98763,0.0,0.0,0.0,0.0,0.0
1735304400,96686.74,96686.74,96229.66,96407.99,791.8893,0.0,0.0,0.0,0.0,0.0
1735308000,96407.99,96480.0,95161.17,95691.99,1516.74425,0.0,0.0,0.0,0.0,0.0
1735311600,95692.0,95718.13,94011.11,94573.75,3500.11218,0.0,0.0,0.0,0.0,0.0
1735315200,94573.75,94996.16,94101.02,94165.92,1635.42881,0.0,0.0,0.0,0.0,0.0
1735318800,94165.92,94354.82,93500.01,94291.3,2312.03777,0.0,0.0,0.0,0.0,0.0
1735322400,94291.3,94770.15,94212.3,94566.06,756.45526,0.0,0.0,0.0,0.0,0.0
1735326000,94566.05,94810.07,94252.0,94750.0,575.05533,0.0,0.0,0.0,0.0,0.0
1735329600,94750.11,94778.43,94313.82,94588.12,742.35545,0.0,0.0,0.0,0.0,0.0
1735333200,94588.12,94823.09,94379.35,94526.07,397.53728,0.0,0.0,0.0,0.0,0.0
1735336800,94526.07,94674.5,94200.0,94437.75,459.69514,0.0,0.0,0.0,0.0,0.0
1735340400,94437.75,94526.09,94100.6,94299.03,697.6842,0.0,0.0,0.0,0.0,0.0
1735344000,94299.03,94544.35,94243.32,94398.75,435.25082,0.0,0.0,0.0,0.0,0.0
1735347600,94398.75,94615.24,94135.66,94556.93,377.17171,0.0,0.0,0.0,0.0,0.0
1735351200,94556.92,94619.0,94276.01,94338.0,288.78768,0.0,0.0,0.0,0.0,0.0
1735354800,94338.0,94720.0,94335.88,94594.91,240.31584,0.0,0.0,0.0,0.0,0.0
1735358400,94594.91,94643.87,94511.71,94524.0,185.04174,0.0,0.0,0.0,0.0,0.0
1735362000,94524.0,94800.0,94523.99,94625.64,245.8186,0.0,0.0,0.0,0.0,0.0
1735365600,94625.64,94724.88,94405.28,94466.49,304.41114,0.0,0.0,0.0,0.0,0.0
1735369200,94466.49,94634.25,94307.0,94381.99,235.91255,0.0,0.0,0.0,0.0,0.0
1735372800,94381.98,94539.43,94312.67,94488.01,189.15654,0.0,0.0,0.0,0.0,0.0
1735376400,94488.01,94692.3,94488.01,94589.27,281.34727,0.0,0.0,0.0,0.0,0.0
1735380000,94589.28,94716.06,94502.21,94619.99,276.54014,0.0,0.0,0.0,0.0,0.0
1735383600,94620.0,94883.0,94600.0,94754.83,316.63364,0.0,0.0,0.0,0.0,0.0
1735387200,94754.83,94880.0,94577.66,94599.57,294.25135,0.0,0.0,0.0,0.0,0.0
1735390800,94599.56,94761.33,94496.73,94665.94,394.23476,0.0,0.0,0.0,0.0,0.0
1735394400,94665.29,95340.36,94411.76,94583.99,905.83186,0.0,0.0,0.0,0.0,0.0
1735398000,94583.99,94819.57,94375.8,94447.29,418.82501,0.0,0.0,0.0,0.0,0.0
1735401600,94447.28,94923.06,94389.45,94874.89,556.98186,0.0,0.0,0.0,0.0,0.0
1735405200,94874.89,95245.24,94810.51,95022.57,570.88991,0.0,0.0,0.0,0.0,0.0
1735408800,95022.58,95100.0,94715.16,94837.31,305.64776,0.0,0.0,0.0,0.0,0.0
1735412400,94837.31,95138.05,94837.3,95027.76,265.45992,0.0,0.0,0.0,0.0,0.0
1735416000,95027.75,95151.13,94878.26,95083.05,193.31417,0.0,0.0,0.0,0.0,0.0
1735419600,95083.05,95223.72,94968.86,95171.67,208.89259,0.0,0.0,0.0,0.0,0.0
1735423200,95171.67,95733.99,95047.11,95326.4,556.46419,0.0,0.0,0.0,0.0,0.0
1735426800,95326.4,95408.9,95112.43,95300.0,338.71185,0.0,0.0,0.0,0.0,0.0
1735430400,95300.0,95340.0,95042.6,95148.49,283.78071,0.0,0.0,0.0,0.0,0.0
1735434000,95148.49,95210.22,94808.0,94857.65,316.3733,0.0,0.0,0.0,0.0,0.0
1735437600,94857.66,95211.88,94851.25,95154.5,237.18289,0.0,0.0,0.0,0.0,0.0
1735441200,95154.5,95221.69,94978.33,95172.4,215.77474,0.0,0.0,0.0,0.0,0.0
1735444800,95172.41,95283.99,95063.4,95126.39,211.832,0.0,0.0,0.0,0.0,0.0
1735448400,95126.39,95199.97,95071.21,95118.89,135.90901,0.0,0.0,0.0,0.0,0.0
1735452000,95118.89,95212.0,94971.44,95181.7,270.97676,0.0,0.0,0.0,0.0,0.0
1735455600,95181.7,95272.05,95076.68,95272.04,257.21309,0.0,0.0,0.0,0.0,0.0
1735459200,95272.05,95315.5,95078.5,95123.33,184.58621,0.0,0.0,0.0,0.0,0.0
1735462800,95123.33,95211.41,95048.3,95190.49,175.08412,0.0,0.0,0.0,0.0,0.0
1735466400,95190.5,95278.85,95102.76,95167.83,284.07406,0.0,0.0,0.0,0.0,0.0
1735470000,95167.83,95183.61,95010.0,95032.57,144.75849,0.0,0.0,0.0,0.0,0.0
1735473600,95032.58,95130.24,94900.82,94907.89,264.05508,0.0,0.0,0.0,0.0,0.0
1735477200,94907.88,95015.18,94800.0,94928.2,484.06443,0.0,0.0,0.0,0.0,0.0
1735480800,94928.2,95231.58,94010.0,94623.67,1574.50585,0.0,0.0,0.0,0.0,0.0
1735484400,94623.68,94794.79,94404.9,94511.12,558.58884,0.0,0.0,0.0,0.0,0.0
1735488000,94511.11,94578.89,93600.0,93900.01,1573.86589,0.0,0.0,0.0,0.0,0.0
1735491600,93900.01,94117.5,93800.37,93945.01,611.15623,0.0,0.0,0.0,0.0,0.0
1735495200,93945.0,93945.01,93600.0,93652.0,863.75577,0.0,0.0,0.0,0.0,0.0
1735498800,93652.0,93880.0,93367.52,93612.89,991.70232,0.0,0.0,0.0,0.0,0.0
1735502400,93612.89,93880.0,93345.0,93858.55,721.84653,0.0,0.0,0.0,0.0,0.0
1735506000,93858.55,93949.52,93121.0,93352.65,1034.06452,0.0,0.0,0.0,0.0,0.0
1735509600,93352.65,93770.41,93087.97,93135.32,1143.65741,0.0,0.0,0.0,0.0,0.0
1735513200,93135.32,93871.02,93009.52,93738.2,1037.19753,0.0,0.0,0.0,0.0,0.0
1735516800,93738.19,93908.24,93500.0,93583.96,575.76998,0.0,0.0,0.0,0.0,0.0
1735520400,93583.96,94274.29,93368.93,93948.42,1152.47209,0.0,0.0,0.0,0.0,0.0
1735524000,93948.41,93973.61,93413.72,93906.41,767.45195,0.0,0.0,0.0,0.0,0.0
1735527600,93906.41,94080.0,93639.87,93722.71,402.93622,0.0,0.0,0.0,0.0,0.0
1735531200,93722.72,93979.45,93264.14,93280.26,563.78609,0.0,0.0,0.0,0.0,0.0
1735534800,93280.27,93581.53,93240.03,93581.53,472.45526,0.0,0.0,0.0,0.0,0.0
1735538400,93581.53,94060.35,93517.38,93901.29,632.83617,0.0,0.0,0.0,0.0,0.0
1735542000,93901.29,93947.99,93319.99,93731.65,770.90489,0.0,0.0,0.0,0.0,0.0
1735545600,93731.66,93967.21,93723.29,93851.11,373.2132,0.0,0.0,0.0,0.0,0.0
1735549200,93851.1,94023.84,93686.68,93892.35,459.50171,0.0,0.0,0.0,0.0,0.0
1735552800,93892.35,94068.56,93730.95,93793.27,304.04427,0.0,0.0,0.0,0.0,0.0
1735556400,93793.27,93953.09,93469.56,93923.14,547.14351,0.0,0.0,0.0,0.0,0.0
1735560000,93923.14,94277.23,93722.06,93750.69,646.55159,0.0,0.0,0.0,0.0,0.0
1735563600,93750.68,93820.9,92613.0,92680.52,2283.46335,0.0,0.0,0.0,0.0,0.0
1735567200,92680.52,93120.0,91820.46,91883.99,3137.00815,0.0,0.0,0.0,0.0,0.0
1735570800,91884.0,92473.32,91530.45,92130.21,3228.93941,0.0,0.0,0.0,0.0,0.0
1735574400,92130.21,92227.17,91800.0,92120.6,1185.04222,0.0,0.0,0.0,0.0,0.0
1735578000,92120.6,94200.0,91980.53,93832.83,2087.38638,0.0,0.0,0.0,0.0,0.0
1735581600,93832.82,94684.09,93570.0,94583.99,1962.74282,0.0,0.0,0.0,0.0,0.0
1735585200,94583.98,94622.75,93939.29,94417.04,895.80875,0.0,0.0,0.0,0.0,0.0
1735588800,94417.04,95024.5,94296.75,94338.8,1146.04057,0.0,0.0,0.0,0.0,0.0
1735592400,94338.8,94376.3,91901.57,92076.0,2274.79849,0.0,0.0,0.0,0.0,0.0
1735596000,92076.0,93027.69,91948.0,92784.75,1170.61959,0.0,0.0,0.0,0.0,0.0
1735599600,92784.76,92893.4,92389.28,92792.05,578.50584,0.0,0.0,0.0,0.0,0.0
1735603200,92792.05,92907.03,92375.15,92450.0,584.04771,0.0,0.0,0.0,0.0,0.0
1735606800,92450.0,92575.76,92033.73,92435.57,1243.12207,0.0,0.0,0.0,0.0,0.0
1735610400,92435.73,92702.43,92303.21,92476.35,413.58133,0.0,0.0,0.0,0.0,0.0
1735614000,92476.35,92654.74,92250.0,92509.59,432.51551,0.0,0.0,0.0,0.0,0.0
1735617600,92509.6,92832.29,92344.07,92448.0,508.87389,0.0,0.0,0.0,0.0,0.0
1735621200,92448.0,92750.0,92357.71,92596.08,330.97028,0.0,0.0,0.0,0.0,0.0
1735624800,92596.08,93040.1,92568.5,92816.0,585.69313,0.0,0.0,0.0,0.0,0.0
1735628400,92816.0,92910.03,92770.0,92860.75,485.23565,0.0,0.0,0.0,0.0,0.0
1735632000,92860.75,94741.68,92842.88,93933.38,1778.41415,0.0,0.0,0.0,0.0,0.0
1735635600,93933.38,94151.52,93831.24,94023.88,694.62156,0.0,0.0,0.0,0.0,0.0
1735639200,94023.88,94271.29,93664.06,94113.69,715.16946,0.0,0.0,0.0,0.0,0.0
1735642800,94113.69,94285.12,93984.0,94232.68,540.22294,0.0,0.0,0.0,0.0,0.0
1735646400,94232.68,94958.85,94232.67,94539.85,1252.18005,0.0,0.0,0.0,0.0,0.0
1735650000,94539.86,96054.79,94524.43,95587.12,1803.50187,0.0,0.0,0.0,0.0,0.0
1735653600,95587.12,96250.0,95372.35,95679.17,1504.33717,0.0,0.0,0.0,0.0,0.0
1735657200,95679.17,95982.62,94909.12,95412.0,1362.37354,0.0,0.0,0.0,0.0,0.0
1735660800,95412.0,95590.52,94606.4,94868.42,1042.48497,0.0,0.0,0.0,0.0,0.0
1735664400,94868.41,95047.71,93189.59,94120.94,1332.40373,0.0,0.0,0.0,0.0,0.0
1735668000,94120.92,94416.72,93779.8,93875.68,816.81017,0.0,0.0,0.0,0.0,0.0
1735671600,93875.69,94290.91,93712.45,94166.88,462.79342,0.0,0.0,0.0,0.0,0.0
1735675200,94166.88,94222.5,93450.17,93564.04,733.04147,0.0,0.0,0.0,0.0,0.0
1735678800,93564.01,93964.15,93504.67,93899.68,337.52715,0.0,0.0,0.0,0.0,0.0
